class; vertices;faces;triangles;quads;bmin; bmax
Motorcycle;3397;6096;6096;0;(-0.984332, -0.597126, -0.312093);(0.799751, 0.51593, 0.302454)
Motorcycle;25632;45963;45963;0;(-0.984698, -0.550297, -0.705053);(0.941655, 0.694883, 0.253851)
Motorcycle;16542;32576;32576;0;(-1.05494, -0.398747, -0.422959);(0.913743, 0.312155, 0.275225)
Motorcycle;12097;22065;22065;0;(-0.930941, -0.527987, -0.480901);(0.994115, 0.666465, 0.461987)
Motorcycle;12312;22067;22067;0;(-0.964645, -0.533148, -0.477072);(0.957037, 0.660588, 0.465384)
Motorcycle;46694;90616;90616;0;(-0.84832, -0.549767, -0.364019);(0.96296, 0.476275, 0.262004)
Motorcycle;9288;18420;18420;0;(-0.840389, -0.712422, -0.433906);(1.03392, 0.407357, 0.395409)
Motorcycle;25404;28454;28454;0;(-0.747815, -0.68451, -0.344547);(1.04076, 0.681444, 0.385821)
Motorcycle;5713;11152;11152;0;(-0.937374, -0.575315, -0.472332);(0.92453, 0.682759, 0.355181)
Motorcycle;15288;29064;29064;0;(-1.02968, -0.752572, -0.309628);(0.915426, 0.429771, 0.315759)
Motorcycle;4481;4590;4590;0;(-1.02052, -0.516693, -0.253367);(0.8757, 0.566386, 0.313027)
Motorcycle;12097;22065;22065;0;(0, 0, 0);(0.975, 0.5752, 0.48223)
Motorcycle;9543;18238;18238;0;(0, 0, 0);(0.446434, 0.63483, 0.975)
Motorcycle;547;1036;1036;0;(0, 0, 0);(0.348108, 0.578948, 0.975)
Motorcycle;15291;29064;29064;0;(0, 0, 0);(0.975, 0.330779, 0.591614)
Motorcycle;46407;90616;90616;0;(0, 0, 0);(0.347864, 0.546594, 0.975)
Motorcycle;118;180;180;0;(0, 0, 0);(0.41663, 0.556002, 0.975)
Mug;1800;3440;3440;0;(-0.633302, -0.904028, -0.590048);(1.03805, 0.63172, 0.582585)
Mug;37360;74720;74720;0;(-0.911479, -0.787769, -0.50843);(0.622961, 0.936627, 0.668524)
Mug;19611;38444;38444;0;(-0.794253, -0.759252, -0.847463);(0.839443, 0.818892, 0.511532)
Mug;773;1112;1112;0;(-0.599921, -0.615485, -0.531183);(1.01567, 0.658238, 0.565042)
Mug;7454;14908;14908;0;(-1.01784, -0.732671, -0.490505);(0.71036, 0.917877, 0.486158)
Mug;785;1505;1505;0;(-0.72196, -0.91247, -0.84242);(1.02774, 0.870927, 0.707184)
Mug;5682;10944;10944;0;(-1.13502, -0.74306, -0.34153);(0.670544, 0.668529, 0.557357)
Mug;1723;3446;3446;0;(-1.00719, -0.672208, -0.675927);(0.689566, 0.699664, 0.66953)
Mug;5703;11040;11040;0;(-0.865429, -0.389794, -0.633452);(0.751615, 0.739635, 0.615811)
Mug;4158;7584;7584;0;(-0.900868, -0.52377, -0.463548);(0.851468, 0.668713, 0.528169)
Mug;9616;18513;18513;0;(-0.718121, -0.816966, -0.56715);(1.01572, 0.829965, 0.55927)
Mug;3238;6460;6460;0;(-0.944064, -0.80257, -0.509688);(0.803609, 0.810591, 0.573475)
Mug;15266;30524;30524;0;(-0.926668, -0.674028, -0.304724);(0.78784, 0.726602, 0.616776)
Mug;3266;6520;6520;0;(-0.704249, -0.639932, -0.869865);(0.522135, 0.966653, 0.674509)
Mug;3300;6592;6592;0;(-0.672088, -0.90385, -0.677665);(0.993054, 0.620672, 0.792155)
Mug;1166;1800;1800;0;(-0.962805, -0.728043, -0.680457);(0.814625, 1.04458, 0.722059)
Mug;2021;3960;3960;0;(-0.83201, -0.551875, -0.583021);(0.546515, 1.0109, 0.599757)
Mug;1404;1696;1696;0;(-0.564837, -0.941823, -0.697971);(0.911897, 0.745917, 0.560583)
Mug;7135;13344;13344;0;(-1.0473, -0.609363, -0.596327);(0.697614, 0.791487, 0.505103)
Mug;738;2874;2874;0;(-1.13978, -0.772646, -0.633688);(0.65226, 0.798371, 0.582995)
Mug;799;1550;1550;0;(0, 0, 0);(0.885303, 0.975, 0.570795)
Mug;1725;3450;3450;0;(0, 0, 0);(0.975, 0.736967, 0.770261)
Mug;8692;17461;17461;0;(0, 0, 0);(0.975, 0.389901, 0.682684)
Mug;3330;6592;6592;0;(0, 0, 0);(0.975, 0.695043, 0.677239)
Mug;998;1988;1988;0;(0, 0, 0);(0.975, 0.809506, 0.624925)
Mug;5894;11748;11748;0;(0, 0, 0);(0.975, 0.889272, 0.714346)
MultiSeat;144;264;264;0;(-0.832857, -0.476089, -0.572738);(0.880015, 0.700437, 0.464139)
MultiSeat;1191;2354;2354;0;(-1.08795, -0.804888, -0.532844);(0.665682, 0.702764, 0.648293)
MultiSeat;3214;2964;2964;0;(-1.03515, -0.420945, -0.425434);(0.784886, 0.488523, 0.350467)
MultiSeat;168;308;308;0;(-0.896267, -0.530211, -0.426733);(0.920748, 0.355447, 0.313458)
MultiSeat;21992;43920;43920;0;(-0.905882, -0.616279, -0.348134);(0.906829, 0.472717, 0.477922)
MultiSeat;1940;3840;3840;0;(-0.787628, -0.332612, -0.415469);(1.05976, 0.677802, 0.564899)
MultiSeat;1672;3296;3296;0;(-0.880585, -0.549535, -0.423661);(0.856701, 0.388266, 0.267195)
MultiSeat;41265;80270;80270;0;(-0.841545, -0.651861, -0.697537);(0.821593, 0.697074, 0.352663)
MultiSeat;27775;55260;55260;0;(-1.03527, -0.495566, -0.418752);(0.87142, 0.407794, 0.298309)
MultiSeat;3770;7440;7440;0;(-0.919754, -0.591648, -0.552807);(0.782904, 0.674496, 0.31618)
MultiSeat;12463;24874;24874;0;(-0.866374, -0.520161, -0.349292);(1.01841, 0.40733, 0.238818)
MultiSeat;540;1064;1064;0;(-0.944303, -0.578065, -0.636177);(0.709157, 0.602844, 0.459549)
MultiSeat;3922;7796;7796;0;(-0.908227, -0.483854, -0.252955);(0.964669, 0.478598, 0.420968)
MultiSeat;307;435;435;0;(-1.13013, -0.605045, -0.54849);(0.708881, 0.55404, 0.234066)
MultiSeat;3156;6272;6272;0;(-0.847482, -0.587563, -0.327034);(0.95305, 0.596106, 0.517323)
MultiSeat;7542;15019;15019;0;(-0.93918, -0.461008, -0.547833);(0.866812, 0.706679, 0.446656)
MultiSeat;15181;30300;30300;0;(-0.891509, -0.309848, -0.402642);(0.834915, 0.549321, 0.391668)
MultiSeat;4607;9182;9182;0;(-0.937255, -0.486303, -0.512286);(0.745072, 0.660368, 0.367792)
MultiSeat;32736;42729;42729;0;(-0.87159, -0.478968, -0.360053);(0.946049, 0.37326, 0.477297)
MultiSeat;10614;21196;21196;0;(-0.749657, -0.853009, -0.495404);(0.968555, 0.58532, 0.51721)
MultiSeat;264;448;448;0;(0, 0, 0);(0.975, 0.975, 0.500001)
MultiSeat;545;961;961;0;(0, 0, 0);(0.975, 0.618064, 0.39682)
MultiSeat;880;1912;1912;0;(0, 0, 0);(0.975, 0.420835, 0.234905)
MultiSeat;1051;1860;1860;0;(0, 0, 0);(0.975, 0.395501, 0.19682)
MultiSeat;46;90;90;0;(0, 0, 0);(0.545599, 0.800831, 0.975)
MultiSeat;660;1268;1268;0;(0, 0, 0);(0.975, 0.369958, 0.24294)
MultiSeat;312;468;468;0;(0, 0, 0);(0.975, 0.911266, 0.626571)
MultiSeat;352;508;508;0;(0, 0, 0);(0.975, 0.640582, 0.442837)
MultiSeat;40;46;46;0;(0, 0, 0);(0.975, 0.42384, 0.347871)
MultiSeat;66;120;120;0;(0, 0, 0);(0.975, 0.476364, 0.607607)
MultiSeat;24;36;36;0;(0, 0, 0);(0.975, 0.38125, 0.277356)
MultiSeat;540;1032;1032;0;(0, 0, 0);(0.975, 0.321351, 0.357589)
MultiSeat;238;420;420;0;(0, 0, 0);(0.439982, 0.256592, 0.975)
MultiSeat;448;900;900;0;(0, 0, 0);(0.975, 0.423234, 0.389547)
MultiSeat;1970;3398;3398;0;(0, 0, 0);(0.975, 0.319782, 0.427383)
MultiSeat;350;549;549;0;(0, 0, 0);(0.975, 0.427209, 0.474877)
MultiSeat;164;280;280;0;(0, 0, 0);(0.975, 0.512827, 0.33972)
MultiSeat;257;390;390;0;(0, 0, 0);(0.975, 0.440625, 0.416873)
MultiSeat;28;44;44;0;(0, 0, 0);(0.975, 0.5, 0.5)
MultiSeat;15969;31050;31050;0;(0, 0, 0);(0.975, 0.396988, 0.422022)
MultiSeat;2162;4292;4292;0;(0, 0, 0);(0.975, 0.494388, 0.462158)
MultiSeat;540;1064;1064;0;(0, 0, 0);(0.533164, 0.516126, 0.975)
MultiSeat;94;180;180;0;(0, 0, 0);(0.975, 0.852445, 0.852414)
MultiSeat;36;68;68;0;(0, 0, 0);(0.658333, 0.975, 0.341667)
MultiSeat;8085;15128;15128;0;(0, 0, 0);(0.511488, 0.48559, 0.975)
Musical_Instrument;3655;7019;7019;0;(0, 0, 0);(0.975, 0.35284, 0.098369)
Musical_Instrument;4500;8660;8660;0;(0, 0, 0);(0.975, 0.640331, 0.084578)
Musical_Instrument;7445;13529;13529;0;(0, 0, 0);(0.356581, 0.975, 0.091291)
Musical_Instrument;10314;20186;20186;0;(0, 0, 0);(0.975, 0.290442, 0.0753)
Musical_Instrument;8225;16090;16090;0;(0, 0, 0);(0.975, 0.300208, 0.061897)
Musical_Instrument;4694;9011;9011;0;(0, 0, 0);(0.397421, 0.975, 0.118722)
Musical_Instrument;47076;93366;93366;0;(0, 0, 0);(0.975, 0.335657, 0.14798)
Musical_Instrument;1033;1932;1932;0;(0, 0, 0);(0.36349, 0.975, 0.110594)
Musical_Instrument;524;1728;1728;0;(0, 0, 0);(0.483885, 0.975, 0.085762)
Musical_Instrument;1372;2253;2253;0;(0, 0, 0);(0.975, 0.079825, 0.327198)
Musical_Instrument;13705;25330;25330;0;(0, 0, 0);(0.308226, 0.110363, 0.975)
Musical_Instrument;8636;16931;16931;0;(0, 0, 0);(0.975, 0.082192, 0.312649)
Musical_Instrument;3884;7584;7584;0;(0, 0, 0);(0.304849, 0.975, 0.116494)
Musical_Instrument;23238;45776;45776;0;(0, 0, 0);(0.975, 0.365667, 0.1635)
Musical_Instrument;3712;7346;7346;0;(0, 0, 0);(0.389521, 0.975, 0.180773)
Musical_Instrument;1864;3600;3600;0;(0, 0, 0);(0.33061, 0.1199, 0.975)
Musical_Instrument;1331;2392;2392;0;(0, 0, 0);(0.678291, 0.767262, 0.975)
Musical_Instrument;20116;39589;39589;0;(0, 0, 0);(0.575796, 0.657836, 0.975)
Musical_Instrument;362;266;266;0;(0, 0, 0);(0.635996, 0.724688, 0.975)
Musical_Instrument;227;358;358;0;(0, 0, 0);(0.667908, 0.698324, 0.975)
Musical_Instrument;3645;6480;6480;0;(0, 0, 0);(0.563392, 0.395156, 0.975)
NonWheelChair;2936;5336;5336;0;(-0.92367, -0.947778, -0.594191);(0.760088, 0.73821, 0.578576)
NonWheelChair;10766;20160;20160;0;(-0.719773, -0.518472, -0.621309);(0.981061, 0.342373, 0.343456)
NonWheelChair;678;1266;1266;0;(-1.00069, -0.496292, -0.619393);(0.871115, 0.69571, 0.64326)
NonWheelChair;261;434;434;0;(-0.619775, -0.480944, -0.29797);(1.14922, 0.586934, 1.04691)
NonWheelChair;1474;2920;2920;0;(-1.09625, -0.347347, -0.460039);(0.778712, 0.654129, 0.405362)
NonWheelChair;5160;8440;8440;0;(-0.688849, -0.611655, -0.778268);(0.904394, 0.431826, 0.500124)
NonWheelChair;10676;20200;20200;0;(-1.17221, -0.53877, -0.346885);(0.602329, 0.598742, 0.824573)
NonWheelChair;20239;33404;33404;0;(-0.963648, -0.593009, -0.800692);(0.896471, 0.428743, 0.455322)
NonWheelChair;10328;20392;20392;0;(-0.979185, -0.406822, -0.409507);(0.821411, 0.574256, 0.790106)
NonWheelChair;1882;1356;1356;0;(-1.01702, -0.352544, -0.468704);(0.809153, 0.419174, 0.422408)
NonWheelChair;5063;10066;10066;0;(-0.965515, -0.46328, -0.563212);(0.914101, 0.413728, 0.560941)
NonWheelChair;932;364;364;0;(-1.10113, -0.469903, -0.232176);(0.73385, 0.296205, 0.511816)
NonWheelChair;345;546;546;0;(-0.718442, -0.552481, -0.394843);(1.09822, 0.658637, 1.01663)
NonWheelChair;730;1412;1412;0;(-0.57119, -0.528783, -0.884473);(0.907557, 0.373007, 0.3476)
NonWheelChair;2921;2568;2568;0;(-0.962029, -0.54491, -0.568121);(0.843878, 0.742252, 0.799961)
NonWheelChair;4133;6272;6272;0;(-0.790359, -0.402043, -0.420674);(0.969387, 0.580117, 0.736109)
NonWheelChair;3512;7012;7012;0;(-0.912699, -0.401554, -0.709873);(0.692115, 0.703863, 0.417202)
NonWheelChair;1931;3784;3784;0;(-0.932452, -0.315392, -0.432939);(0.714248, 0.815853, 0.446034)
NonWheelChair;2006;3976;3976;0;(-0.809127, -0.420215, -0.375911);(1.12398, 0.520974, 0.379983)
NonWheelChair;3120;6196;6196;0;(-0.935055, -0.417009, -0.362693);(0.834716, 0.482069, 0.819808)
NonWheelChair;960;1788;1788;0;(0, 0, 0);(0.569607, 0.975, 0.569607)
NonWheelChair;641;1246;1246;0;(0, 0, 0);(0.756678, 0.975, 0.780612)
NonWheelChair;1373;2678;2678;0;(0, 0, 0);(0.572806, 0.975, 0.572806)
NonWheelChair;320;612;612;0;(0, 0, 0);(0.340037, 0.975, 0.331296)
NonWheelChair;2446;4808;4808;0;(0, 0, 0);(0.511587, 0.975, 0.513989)
NonWheelChair;2912;5694;5694;0;(0, 0, 0);(0.660529, 0.975, 0.684862)
NonWheelChair;2288;4508;4508;0;(0, 0, 0);(0.510951, 0.975, 0.510897)
NonWheelChair;81;98;98;0;(0, 0, 0);(0.884711, 0.975, 0.770083)
NonWheelChair;678;1232;1232;0;(0, 0, 0);(0.706179, 0.975, 0.674053)
NonWheelChair;3018;5984;5984;0;(0, 0, 0);(0.394645, 0.975, 0.549344)
NonWheelChair;12172;24253;24253;0;(0, 0, 0);(0.710365, 0.975, 0.691944)
NonWheelChair;867;1719;1719;0;(0, 0, 0);(0.63591, 0.975, 0.610618)
NonWheelChair;369;599;599;0;(0, 0, 0);(0.596759, 0.975, 0.647338)
NonWheelChair;938;1784;1784;0;(0, 0, 0);(0.646329, 0.975, 0.688832)
NonWheelChair;116;190;190;0;(0, 0, 0);(0.727778, 0.975, 0.727778)
NonWheelChair;8188;16268;16268;0;(0, 0, 0);(0.469361, 0.975, 0.54502)
NonWheelChair;326;552;552;0;(0, 0, 0);(0.702184, 0.975, 0.669041)
NonWheelChair;151;290;290;0;(0, 0, 0);(0.729762, 0.975, 0.729762)
NonWheelChair;472;904;904;0;(0, 0, 0);(0.358289, 0.975, 0.411545)
NonWheelChair;104;184;184;0;(0, 0, 0);(0.405, 0.975, 0.403838)
NonWheelChair;842;1344;1344;0;(0, 0, 0);(0.550853, 0.975, 0.624579)
NonWheelChair;120;180;180;0;(0, 0, 0);(0.242542, 0.975, 0.225718)
NonWheelChair;775;1494;1494;0;(0, 0, 0);(0.382957, 0.975, 0.399496)
NonWheelChair;257;434;434;0;(0, 0, 0);(0.538252, 0.975, 0.556733)
NonWheelChair;257;434;434;0;(0, 0, 0);(0.460153, 0.975, 0.475823)
NonWheelChair;257;434;434;0;(0, 0, 0);(0.402684, 0.975, 0.416284)
NonWheelChair;341;546;546;0;(0, 0, 0);(0.538252, 0.975, 0.556733)
NonWheelChair;341;546;546;0;(0, 0, 0);(0.460153, 0.975, 0.475823)
NonWheelChair;341;546;546;0;(0, 0, 0);(0.402684, 0.975, 0.416284)
NonWheelChair;368;688;688;0;(0, 0, 0);(0.496386, 0.975, 0.559485)
NonWheelChair;76;120;120;0;(0, 0, 0);(0.707366, 0.975, 0.707366)
NonWheelChair;398;664;664;0;(0, 0, 0);(0.483371, 0.975, 0.505608)
NonWheelChair;132;208;208;0;(0, 0, 0);(0.557, 0.975, 0.5665)
NonWheelChair;349;680;680;0;(0, 0, 0);(0.444242, 0.975, 0.397663)
NonWheelChair;967;1906;1906;0;(0, 0, 0);(0.497961, 0.975, 0.528479)
NonWheelChair;440;812;812;0;(0, 0, 0);(0.642458, 0.975, 0.547596)
NonWheelChair;678;1266;1266;0;(0, 0, 0);(0.504141, 0.975, 0.522758)
NonWheelChair;600;1144;1144;0;(0, 0, 0);(0.51287, 0.975, 0.498178)
NonWheelChair;88;132;132;0;(0, 0, 0);(0.463793, 0.975, 0.389385)
NonWheelChair;713;1378;1378;0;(0, 0, 0);(0.508981, 0.975, 0.470436)
PianoBoard;2078;12900;12900;0;(0, 0, 0);(3.20796, 2.29848, 0.95426)
PianoBoard;1178;6072;6072;0;(0, 0, 0);(0.546389, 2.73411, 0.997)
PianoBoard;1309;7779;7779;0;(0, 0, 0);(3.08865, 2.63893, 1.48617)
PianoBoard;1281;7125;7125;0;(0, 0, -0.000868);(3.7746, 9.48811, 1.496)
PianoBoard;1934;10977;10977;0;(0, 0, 0);(5.00764, 3.86259, 1.163)
PianoBoard;9628;47613;47613;0;(0, 0, 0);(2.48604, 2.06401, 1.16905)
PianoBoard;3238;33984;33984;0;(-4.57895, 0, 0);(0, 2.58967, 0.96308)
PianoBoard;1616;10020;10020;0;(0, 0, 0);(0.727266, 1.38239, 0.78452)
PianoBoard;719;4338;4338;0;(0, -0.015, 0);(1.0244, 2.5757, 1.3242)
PianoBoard;454;1578;1578;0;(0, -0.5588, 0);(1.4732, 0, 1.143)
PianoBoard;735;5196;5196;0;(0, 0, 0);(3.43234, 0.571913, 0.802186)
PianoBoard;538;3234;3234;0;(0, 0, -0.040571);(2.52857, 1.27193, 1.38272)
PianoBoard;754;4500;4500;0;(-0.889, -4.3335, -0.008093);(3.0353, 4.77955, 5.7277)
PianoBoard;5694;32637;32637;0;(-0.00323212, -0.117475, 0);(1.52723, 0.593195, 0.863484)
PianoBoard;797;4110;4110;0;(-0.869884, 0, 0);(0, 2.51192, 1.02861)
PianoBoard;1228;7260;7260;0;(0, -0.0254, 0);(2.30029, 3.72194, 2.38601)
PianoBoard;8133;49260;49260;0;(0, -272.329, 0);(131.834, 0, 149.102)
PianoBoard;6622;38235;38235;0;(0, 0, 0);(2.53309, 1.00309, 1.402)
PianoBoard;793;4866;4866;0;(0, 0, 0);(2.48544, 2.80391, 1.52339)
PianoBoard;2105;5970;5970;0;(0, 0, 0);(12.519, 13.9, 6.836)
PlantIndoors;78288;26096;26096;0;(-0.589232, -0.512441, -0.661781);(1.01327, 1.15418, 0.664292)
PlantIndoors;49944;16648;16648;0;(-0.893335, -0.533567, -0.497831);(0.765558, 0.674337, 0.525104)
PlantIndoors;64127;34887;34887;0;(-1.09852, -0.835933, -0.848245);(0.827319, 0.707009, 0.697203)
PlantIndoors;3855;5054;5054;0;(-0.642902, -0.64049, -0.66054);(1.06244, 1.05407, 0.705139)
PlantIndoors;64866;21622;21622;0;(-0.678286, -0.80629, -0.849905);(0.998715, 0.6413, 0.56917)
PlantIndoors;98256;32752;32752;0;(-1.02299, -0.76005, -0.766566);(0.735003, 0.812815, 0.954689)
PlantIndoors;90234;30078;30078;0;(-0.785201, -0.874954, -0.778486);(0.767284, 0.899353, 0.877332)
PlantIndoors;32742;10914;10914;0;(-0.733347, -0.767352, -0.554708);(0.671253, 0.57333, 0.647612)
PlantIndoors;26784;8928;8928;0;(-0.982768, -0.686492, -0.774879);(0.860249, 0.613612, 0.588319)
PlantIndoors;31824;10608;10608;0;(-0.895974, -0.861116, -0.88025);(0.794052, 0.676995, 0.720244)
PlantIndoors;9900;3300;3300;0;(-0.845851, -0.855631, -0.867733);(0.999812, 0.729978, 0.91146)
PlantIndoors;20165;30052;30052;0;(-0.988537, -0.895595, -0.951317);(0.640077, 0.625428, 0.589055)
PlantIndoors;60624;20208;20208;0;(-0.879242, -0.741142, -0.721075);(0.92524, 0.692175, 0.590735)
PlantIndoors;32382;10794;10794;0;(-0.849813, -0.826182, -0.831663);(0.820439, 0.821122, 0.78608)
PlantIndoors;60282;20094;20094;0;(-0.868326, -0.48851, -0.389881);(0.528285, 0.454005, 0.383057)
PlantIndoors;45486;15162;15162;0;(-0.53202, -0.728902, -0.821446);(0.829882, 0.731508, 0.646299)
PlantIndoors;5801;7624;7624;0;(-0.70605, -0.511665, -0.272853);(0.889756, 0.434736, 0.233868)
PlantIndoors;1523;2064;2064;0;(-0.698653, -0.482997, -0.748313);(0.697893, 0.829917, 0.508933)
PlantIndoors;52263;17421;17421;0;(-0.559202, -0.894201, -0.898129);(0.801259, 0.878654, 0.686989)
PlantIndoors;34812;11604;11604;0;(-0.932455, -0.824703, -0.728657);(0.666304, 0.611696, 0.80668)
PlantIndoors;19105;26032;26032;0;(0, 0, 0);(0.87974, 0.975, 0.812744)
PlantIndoors;11431;16584;16584;0;(0, 0, 0);(0.662534, 0.975, 0.625)
PlantIndoors;8260;10184;10184;0;(0, 0, 0);(0.975, 0.768037, 0.972462)
PlantIndoors;8453;10544;10544;0;(0, 0, 0);(0.961288, 0.975, 0.963101)
PlantIndoors;13242;17357;17357;0;(0, 0, 0);(0.975, 0.744809, 0.882101)
PlantIndoors;17834;19610;19610;0;(0, 0, 0);(0.485501, 0.975, 0.490785)
PlantIndoors;16333;25760;25760;0;(0, 0, 0);(0.975, 0.579742, 0.919029)
PlantIndoors;7930;8864;8864;0;(0, 0, 0);(0.758171, 0.975, 0.745147)
PlantIndoors;5383;7952;7952;0;(0, 0, 0);(0.92355, 0.808322, 0.975)
PlantIndoors;5348;6764;6764;0;(0, 0, 0);(0.640569, 0.975, 0.641004)
PlantIndoors;6257;7196;7196;0;(0, 0, 0);(0.975, 0.691784, 0.803654)
PlantIndoors;7529;10680;10680;0;(0, 0, 0);(0.870745, 0.975, 0.857125)
PlantIndoors;2950;4292;4292;0;(0, 0, 0);(0.975, 0.581119, 0.943566)
PlantIndoors;6365;7424;7424;0;(0, 0, 0);(0.904141, 0.890785, 0.975)
PlantIndoors;16404;20144;20144;0;(0, 0, 0);(0.719818, 0.975, 0.801019)
PlantIndoors;1325;2111;2111;0;(0, 0, 0);(0.507051, 0.975, 0.546773)
PlantIndoors;5307;7909;7909;0;(0, 0, 0);(0.741253, 0.975, 0.619754)
PlantIndoors;13312;20016;20016;0;(0, 0, 0);(0.65488, 0.975, 0.611239)
PlantIndoors;11666;15091;15091;0;(0, 0, 0);(0.944203, 0.876864, 0.975)
PlantIndoors;18348;30014;30014;0;(0, 0, 0);(0.975, 0.836636, 0.851268)
PlantIndoors;7641;11540;11540;0;(0, 0, 0);(0.903845, 0.975, 0.90316)
PlantIndoors;7882;10842;10842;0;(0, 0, 0);(0.920176, 0.975, 0.917644)
PlantIndoors;2659;3236;3236;0;(0, 0, 0);(0.96653, 0.813317, 0.975)
PlantIndoors;6696;10794;10794;0;(0, 0, 0);(0.886152, 0.703415, 0.975)
PlantIndoors;1522;2064;2064;0;(0, 0, 0);(0.950537, 0.975, 0.958601)
PlantIndoors;3855;5054;5054;0;(0, 0, 0);(0.946513, 0.975, 0.889027)
PlantIndoors;316;548;548;0;(0, 0, 0);(0.487126, 0.975, 0.664294)
PlantIndoors;395;692;692;0;(0, 0, 0);(0.975, 0.664002, 0.890516)
PlantIndoors;729;1284;1284;0;(0, 0, 0);(0.66757, 0.909267, 0.975)
PlantIndoors;96;156;156;0;(0, 0, 0);(0.892086, 0.897381, 0.975)
PlantIndoors;197;480;480;0;(0, 0, 0);(0.491013, 0.975, 0.541697)
PlantIndoors;228;426;426;0;(0, 0, 0);(0.38689, 0.975, 0.485104)
PlantIndoors;1787;3360;3360;0;(0, 0, 0);(0.876645, 0.975, 0.750467)
PlantIndoors;234;401;401;0;(0, 0, 0);(0.58416, 0.975, 0.364351)
PlantIndoors;1027;1024;1024;0;(0, 0, 0);(0.721648, 0.975, 0.659686)
PlantIndoors;491;644;644;0;(0, 0, 0);(0.927322, 0.542965, 0.975)
PlantIndoors;4867;6370;6370;0;(0, 0, 0);(0.975, 0.814367, 0.958696)
PlantIndoors;491;644;644;0;(0, 0, 0);(0.914445, 0.510263, 0.975)
PlantIndoors;220;320;320;0;(0, 0, 0);(0.293021, 0.975, 0.225939)
PlantIndoors;395;454;454;0;(0, 0, 0);(0.975, 0.64508, 0.863712)
PlantIndoors;7323;8448;8448;0;(0, 0, 0);(0.868916, 0.932844, 0.975)
PlantIndoors;623;1129;1129;0;(0, 0, 0);(0.723587, 0.975, 0.657661)
PlantIndoors;695;723;723;0;(0, 0, 0);(0.884369, 0.768024, 0.975)
PlantIndoors;318;478;478;0;(0, 0, 0);(0.550817, 0.975, 0.506435)
PlantIndoors;1235;1277;1277;0;(0, 0, 0);(0.805219, 0.975, 0.646627)
PlantWildNonTree;342;186;186;0;(0, 0, 0);(0.975, 0.928908, 0.915534)
PlantWildNonTree;6513;9427;9427;0;(0, 0, 0);(0.975, 0.593275, 0.892779)
PlantWildNonTree;15136;19104;19104;0;(0, 0, 0);(0.975, 0.914711, 0.96296)
PlantWildNonTree;11548;15008;15008;0;(0, 0, 0);(0.975, 0.59748, 0.946859)
PlantWildNonTree;13950;18851;18851;0;(0, 0, 0);(0.625189, 0.975, 0.562193)
PlantWildNonTree;13871;22999;22999;0;(0, 0, 0);(0.623671, 0.975, 0.778421)
PlantWildNonTree;7920;5280;5280;0;(0, 0, 0);(0.975, 0.446096, 0.896805)
PlantWildNonTree;12982;16912;16912;0;(0, 0, 0);(0.200176, 0.471886, 0.975)
PlantWildNonTree;9018;11712;11712;0;(0, 0, 0);(0.688396, 0.596846, 0.975)
PlantWildNonTree;3962;3452;3452;0;(0, 0, 0);(0.975, 0.629853, 0.57088)
PlantWildNonTree;16197;15295;15295;0;(0, 0, 0);(0.975, 0.634839, 0.609769)
PlantWildNonTree;15492;24673;24673;0;(0, 0, 0);(0.679426, 0.975, 0.557929)
PlantWildNonTree;379;358;358;0;(0, 0, 0);(0.378277, 0.975, 0.215228)
PlantWildNonTree;241;450;450;0;(0, 0, 0);(0.636954, 0.975, 0.199078)
PlantWildNonTree;1272;1889;1889;0;(0, 0, 0);(0.747674, 0.975, 0.708802)
PlantWildNonTree;1548;3044;3044;0;(0, 0, 0);(0.570625, 0.975, 0.651253)
PlantWildNonTree;3411;3966;3966;0;(0, 0, 0);(0.410114, 0.975, 0.465016)
PlantWildNonTree;1236;1070;1070;0;(0, 0, 0);(0.480545, 0.975, 0.460652)
PlantWildNonTree;8937;16005;16005;0;(0, 0, 0);(0.409023, 0.975, 0.438638)
PlantWildNonTree;927;2200;2200;0;(0, 0, 0);(0.422859, 0.975, 0.30968)
PlantWildNonTree;332;600;600;0;(0, 0, 0);(0.357833, 0.975, 0.373255)
PlantWildNonTree;70;74;74;0;(0, 0, 0);(0.97343, 0.832675, 0.975)
PlantWildNonTree;849;982;982;0;(0, 0, 0);(0.555368, 0.975, 0.403834)
PlantWildNonTree;50833;88945;88945;0;(0, 0, 0);(0.753489, 0.752244, 0.332549)
PlantWildNonTree;6656;13512;13512;0;(0, 0, 0);(0.581172, 0.608205, 0.913329)
PlantWildNonTree;850;982;982;0;(0, 0, 0);(0.553203, 0.400042, 0.975)
PlantWildNonTree;3093;6000;6000;0;(0, 0, 0);(0.272186, 0.975, 0.242736)
Quadruped;2315;4574;4574;0;(-0.740298, -0.509401, -0.279019);(0.96725, 0.46231, 0.301237)
Quadruped;24936;23530;23530;0;(-0.858304, -0.690643, -0.322446);(0.919163, 0.573973, 0.381308)
Quadruped;3666;7040;7040;0;(-0.7466, -0.524215, -0.269701);(1.09075, 0.518451, 0.374705)
Quadruped;2949;5803;5803;0;(-0.905314, -0.735275, -0.277114);(0.908629, 0.438284, 0.286821)
Quadruped;3093;5788;5788;0;(-0.880692, -0.452002, -0.300286);(0.933777, 0.681738, 0.264156)
Quadruped;3077;6052;6052;0;(-0.919966, -0.778218, -0.20676);(0.973387, 0.664503, 0.225014)
